station_id,station_name,latitude,longitude,station_type,network,coordinate_source,pretraining_value_source,operational_value_source,enabled,profile_land_only,profile_sea_only,profile_dpc_plus_sea,dist_to_coast_km,notes
SEA::VIRT_ADR_SD12,Virtual - ADR SD12,41.4,17.6,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_SD03,Virtual - ADR SD03,41.5,16.7,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_T07,Virtual - ADR T07,41.5,17.0,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_SD02,Virtual - ADR SD02,41.6,17.1,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_SD11,Virtual - ADR SD11,41.6,17.5,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_X08,Virtual - ADR X08,41.65,16.55,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_SD01,Virtual - ADR SD01,41.7,16.8,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CS15,Virtual - ADR CS15,41.8,16.2,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CS10,Virtual - ADR CS10,41.8,16.5,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CS09,Virtual - ADR CS09,41.9,16.1,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CS08,Virtual - ADR CS08,42.0,16.4,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_T06,Virtual - ADR T06,42.0,16.6,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CS14,Virtual - ADR CS14,42.0,16.8,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CS07,Virtual - ADR CS07,42.1,15.9,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_X07,Virtual - ADR X07,42.15,16.15,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CS06,Virtual - ADR CS06,42.2,16.2,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CS13,Virtual - ADR CS13,42.2,16.7,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CS05,Virtual - ADR CS05,42.3,15.7,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CS04,Virtual - ADR CS04,42.4,16.0,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CS12,Virtual - ADR CS12,42.4,16.5,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CS03,Virtual - ADR CS03,42.5,15.5,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_T05,Virtual - ADR T05,42.5,16.3,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CS02,Virtual - ADR CS02,42.6,15.9,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CS11,Virtual - ADR CS11,42.6,16.3,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_X06,Virtual - ADR X06,42.65,15.75,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CS01,Virtual - ADR CS01,42.7,15.6,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CM10,Virtual - ADR CM10,42.8,14.9,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CM15,Virtual - ADR CM15,42.8,15.4,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_X15,Virtual - ADR X15,42.85,15.65,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CM09,Virtual - ADR CM09,42.9,15.2,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CM08,Virtual - ADR CM08,43.0,14.7,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CM14,Virtual - ADR CM14,43.0,15.6,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_T04,Virtual - ADR T04,43.0,15.8,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CM07,Virtual - ADR CM07,43.1,15.0,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_X05,Virtual - ADR X05,43.15,15.35,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CM06,Virtual - ADR CM06,43.2,14.6,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CM13,Virtual - ADR CM13,43.2,15.5,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CM05,Virtual - ADR CM05,43.3,15.1,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CM04,Virtual - ADR CM04,43.4,14.8,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CM12,Virtual - ADR CM12,43.4,15.4,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CM03,Virtual - ADR CM03,43.5,14.4,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_T03,Virtual - ADR T03,43.5,15.3,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CM02,Virtual - ADR CM02,43.6,14.7,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CM11,Virtual - ADR CM11,43.6,15.1,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_X04,Virtual - ADR X04,43.65,14.95,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CM01,Virtual - ADR CM01,43.7,14.3,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CN08,Virtual - ADR CN08,43.8,14.5,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_X14,Virtual - ADR X14,43.85,14.75,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CN07,Virtual - ADR CN07,43.9,14.2,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CN12,Virtual - ADR CN12,43.9,14.6,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CN06,Virtual - ADR CN06,44.0,13.8,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CN15,Virtual - ADR CN15,44.0,14.1,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_T02,Virtual - ADR T02,44.0,14.8,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CN11,Virtual - ADR CN11,44.1,13.9,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CN05,Virtual - ADR CN05,44.1,14.3,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_X03,Virtual - ADR X03,44.15,14.45,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CN04,Virtual - ADR CN04,44.2,14.0,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CN13,Virtual - ADR CN13,44.2,14.7,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CN03,Virtual - ADR CN03,44.3,13.6,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CN10,Virtual - ADR CN10,44.3,14.5,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CN02,Virtual - ADR CN02,44.4,14.1,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CN14,Virtual - ADR CN14,44.4,14.8,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CN01,Virtual - ADR CN01,44.5,13.8,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_CN09,Virtual - ADR CN09,44.5,14.3,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_T01,Virtual - ADR T01,44.5,14.6,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_N10,Virtual - ADR N10,44.6,13.5,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_X02,Virtual - ADR X02,44.65,13.95,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_N09,Virtual - ADR N09,44.7,13.2,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_N14,Virtual - ADR N14,44.75,13.55,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_N08,Virtual - ADR N08,44.8,13.7,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_N15,Virtual - ADR N15,44.85,13.85,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_X13,Virtual - ADR X13,44.85,14.15,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_N07,Virtual - ADR N07,44.9,13.4,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_N13,Virtual - ADR N13,44.95,13.15,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_N06,Virtual - ADR N06,45.0,13.1,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_N05,Virtual - ADR N05,45.1,13.6,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_N12,Virtual - ADR N12,45.15,13.45,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_N04,Virtual - ADR N04,45.2,13.3,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_N03,Virtual - ADR N03,45.3,13.0,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_N11,Virtual - ADR N11,45.35,13.7,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_N02,Virtual - ADR N02,45.4,13.5,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_X01,Virtual - ADR X01,45.45,13.35,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
SEA::VIRT_ADR_N01,Virtual - ADR N01,45.5,13.2,virtual_sea,OPEN_METEO_ADRIATIC,virtual_latest.csv,ERA5_or_OpenMeteo_reanalysis,OpenMeteo_forecast_and_marine,True,False,True,True,,Virtual Adriatic coordinate; not a physical observing station.
