station_id,station_name,lat,lon,network,coordinate_source,catalog_status,observed_snapshots,variables,license,notes
MH::dpcn-campania::112b2d2120d0,Casaletto Spartano-Melette Sorge,40.16733,15.66992,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,2,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::adaf0072f2d8,Sinni SS106,40.16778,16.65139,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::670a454912ab,Sinni a Valsinni,40.17278,16.43861,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::c8e727fc830f,Chiusura Alento,40.17306,15.13861,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::84efbc9dae46,Alfano,40.17528,15.43111,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::4b526247ef58,Nardo,40.18183,18.023,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::5c7979cb38ce,Ceraso-Isca Vivaio Forestale,40.19853,15.3,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,2,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::8edc669d0964,Roccanova,40.21278,16.20667,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::4a58cb04c715,Castelnuovo Cilento-Vallo Scalo,40.21636,15.16914,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::0224e1492b41,Agri SS106,40.22583,16.68694,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::a48d8c925613,Vallo della Lucania,40.23,15.2625,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::b9eb3e84a653,Sanza,40.24417,15.55333,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::fe6b6cb59cbb,Rofrano-Fistole Faraone,40.24711,15.41286,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::48a40e7333c4,Tursi,40.25194,16.47167,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::f3e21da8f8eb,Montesano Marcellana METEO,40.25556,15.66028,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B12101|B13003|B13011|B13013,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::0f14044057a2,Omignano Scalo,40.25778,15.13,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::e78ae499c6fc,Agri a Roccanova,40.26639,16.22639,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::d22b3066a14f,Copertino,40.26833,18.05133,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::b849d3faf4fb,Melendugno,40.2725,18.2745,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::0521c1ca9e17,Montesano sulla Marcellana,40.27944,15.70417,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::4bdeddbd9f76,Gioi Cilento,40.29139,15.22611,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::f6ce2638f43c,Campora,40.29389,15.30508,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::67548af7f952,Cavone SS106,40.29833,16.72667,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::f27927e76eb4,Tramutola,40.29861,15.78667,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::041549f9b469,Grumento-Ponte La Marmora,40.30833,15.84333,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::9c501e97aca9,Terra Montonata,40.31,16.75194,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B10004|B11001|B11002|B11041|B12101|B13003|B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::c8c741fec3c0,Torchiara,40.32083,15.05778,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::c0aa6e953018,Avetrana,40.32117,17.722,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::505dc44cba68,Perito-Ostigliano,40.32125,15.15158,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::dc4a5ddc601d,Mass.Monteruga,40.35167,17.88633,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::815622166327,Lecce,40.35433,18.178,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::6cb1bda24826,Silla Sassano,40.35836,15.58392,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::756e77dbe3b7,Laurino-Villa Littorio,40.36086,15.33772,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::fcae58d423b3,Craco Peschiera,40.36667,16.51528,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::45971675314a,Basento SS 106,40.36727,16.78057,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::207e9fde4fb6,Novoli,40.372,18.05817,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::fee6da10fdf0,Guardia Perticara,40.37611,16.09944,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::7716117cc10d,Lizzano,40.3765,17.43567,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::25212569b511,Manduria,40.38317,17.646,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::2fb0d2bc205b,Torre Accio,40.39046,16.65682,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::21b6d2e2d27e,Sala Consilina Tanagro,40.39111,15.57167,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B13011|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::d5880a79d0d9,Masseria Cardillo,40.39238,16.68798,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-campania::8d74459bab80,Sala Consilina,40.39444,15.60306,dpcn-campania,MeteoHub /api/observations,observed_in_snapshot,3,B12101,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::0b2faa3e06d3,Marsico Nuovo,40.405,15.725,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13003|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::7a660fdf55b3,San Pancrazio Salentino,40.40517,17.84183,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-puglia::b3c4527a66d5,Talsano,40.4065,17.31917,dpcn-puglia,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13011,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::dba559333df8,Gorgoglione,40.41083,16.08722,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B11001|B11002|B11041|B13013,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
MH::dpcn-basilicata::6bdd3159b914,Ponte Bradano,40.41706,16.82169,dpcn-basilicata,MeteoHub /api/observations,observed_in_snapshot,3,B12101|B13215,CC BY 4.0 (dataset attribution applies),Official DPC/regional station observed in at least one selected MeteoHub time window; an offline station may be absent.
